<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABT.US,D,20111018,000000,20.628,20.969,20.462,20.824,18178224,0
ABT.US,D,20111019,000000,22.052,22.081,21.03,21.147,94364449,0
ABT.US,D,20111020,000000,21.244,21.593,21.164,21.462,44110874,0
ABT.US,D,20111021,000000,21.674,21.702,21.288,21.387,33654735,0
ABT.US,D,20111024,000000,21.273,21.379,21.142,21.222,27020445,0
ABT.US,D,20111025,000000,21.239,21.379,21.022,21.043,24301948,0
ABT.US,D,20111026,000000,21.235,21.346,21.072,21.305,21289223,0
ABT.US,D,20111027,000000,21.491,21.562,21.31,21.496,25323870,0
ABT.US,D,20111028,000000,21.53,21.605,21.326,21.533,18873200,0
ABT.US,D,20111031,000000,21.53,21.607,21.263,21.391,20485102,0
ABT.US,D,20111101,000000,21.026,21.244,20.914,20.951,22234389,0
ABT.US,D,20111102,000000,21.16,21.235,20.926,20.996,15712164,0
ABT.US,D,20111103,000000,21.095,21.426,21.09,21.379,17455408,0
ABT.US,D,20111104,000000,21.276,21.3,20.987,21.175,12921896,0
ABT.US,D,20111107,000000,21.095,21.342,21.051,21.297,14432523,0
ABT.US,D,20111108,000000,21.334,21.57,21.239,21.546,16245612,0
ABT.US,D,20111109,000000,21.31,21.35,20.908,21.022,17367998,0
ABT.US,D,20111110,000000,21.147,21.478,21.112,21.422,13586919,0
ABT.US,D,20111111,000000,21.581,21.682,21.53,21.653,12409012,0
ABT.US,D,20111114,000000,21.648,21.678,21.426,21.54,12058435,0
ABT.US,D,20111115,000000,21.619,21.752,21.491,21.64,15767685,0
ABT.US,D,20111116,000000,21.554,21.593,21.326,21.353,13806004,0
ABT.US,D,20111117,000000,21.282,21.426,21,21.207,14463955,0
ABT.US,D,20111118,000000,21.284,21.41,21.207,21.251,15193446,0
ABT.US,D,20111121,000000,20.951,21.16,20.893,20.955,15783877,0
ABT.US,D,20111122,000000,20.955,21.055,20.82,20.922,13282062,0
ABT.US,D,20111123,000000,20.848,21.005,20.769,20.787,14592016,0
ABT.US,D,20111125,000000,20.728,20.844,20.671,20.671,5575902,0
ABT.US,D,20111128,000000,20.922,21.142,20.908,21.129,14093501,0
ABT.US,D,20111129,000000,21.216,21.321,21.047,21.066,15105468,0
ABT.US,D,20111130,000000,21.508,21.68,21.474,21.66,24436548,0
ABT.US,D,20111201,000000,21.521,21.752,21.521,21.648,18130162,0
ABT.US,D,20111202,000000,21.674,21.768,21.422,21.505,16129796,0
ABT.US,D,20111205,000000,21.623,21.732,21.433,21.565,14956720,0
ABT.US,D,20111206,000000,21.635,21.76,21.48,21.656,13631926,0
ABT.US,D,20111207,000000,21.624,21.792,21.467,21.72,21886818,0
ABT.US,D,20111208,000000,21.673,21.738,21.472,21.518,15705910,0
ABT.US,D,20111209,000000,21.558,21.732,21.435,21.671,12414308,0
ABT.US,D,20111212,000000,21.537,21.64,21.367,21.551,13512209,0
ABT.US,D,20111213,000000,21.551,21.777,21.513,21.581,16652818,0
ABT.US,D,20111214,000000,21.5,21.626,21.435,21.537,16140438,0
ABT.US,D,20111215,000000,21.702,21.817,21.671,21.797,20508782,0
ABT.US,D,20111216,000000,21.817,21.826,21.692,21.797,27233358,0
