<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABEQ.US,D,20200714,000000,22.3,22.4898,22.2501,22.4898,3454,0
ABEQ.US,D,20200715,000000,22.77,22.77,22.71,22.7696,4216,0
ABEQ.US,D,20200716,000000,22.69,22.7132,22.69,22.7132,805,0
ABEQ.US,D,20200717,000000,22.8708,22.8708,22.8,22.8506,3097,0
ABEQ.US,D,20200720,000000,22.76,22.7998,22.6,22.69,12028,0
ABEQ.US,D,20200721,000000,23.05,23.1,22.88,22.9373,15627,0
ABEQ.US,D,20200722,000000,23.0745,23.13,23.05,23.125,4968,0
ABEQ.US,D,20200723,000000,23.23,23.23,23.11,23.1111,1350,0
ABEQ.US,D,20200724,000000,23.1,23.1319,23.03,23.1319,5191,0
ABEQ.US,D,20200727,000000,23.18,23.2352,23.18,23.2352,2907,0
ABEQ.US,D,20200728,000000,23.3,23.31,23.2268,23.2268,6776,0
ABEQ.US,D,20200729,000000,23.2999,23.47,23.2999,23.3967,26664,0
ABEQ.US,D,20200730,000000,23.0976,23.24,23.0976,23.22,6181,0
ABEQ.US,D,20200731,000000,23.15,23.1763,23.12,23.1763,995,0
ABEQ.US,D,20200803,000000,23.19,23.2201,23.19,23.2201,120,0
ABEQ.US,D,20200804,000000,23.19,23.2227,23.19,23.2213,4289,0
ABEQ.US,D,20200805,000000,23.4,23.4397,23.39,23.4397,8461,0
ABEQ.US,D,20200806,000000,23.365,23.365,23.3056,23.3056,428,0
ABEQ.US,D,20200807,000000,21.23,23.2998,21.23,23.2595,2745,0
ABEQ.US,D,20200810,000000,23.54,23.66,23.5,23.5905,52758,0
