<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABR.US,D,20060602,000000,12.106,12.178,11.983,12.129,264677,0
ABR.US,D,20060605,000000,12.129,12.301,12.084,12.106,184367,0
ABR.US,D,20060606,000000,12.106,12.224,11.882,12.078,401176,0
ABR.US,D,20060607,000000,12.123,12.287,11.847,11.917,263665,0
ABR.US,D,20060608,000000,11.868,12.012,11.768,12.005,389413,0
ABR.US,D,20060609,000000,12.053,12.129,11.79,11.839,358184,0
ABR.US,D,20060612,000000,11.822,11.935,11.794,11.833,238109,0
ABR.US,D,20060613,000000,11.782,11.887,11.586,11.622,372986,0
ABR.US,D,20060614,000000,11.612,11.833,11.468,11.712,332823,0
ABR.US,D,20060615,000000,11.712,11.991,11.712,11.983,369333,0
ABR.US,D,20060616,000000,12.005,12.041,11.688,11.741,539908,0
ABR.US,D,20060619,000000,11.734,11.752,11.538,11.661,361223,0
ABR.US,D,20060620,000000,11.661,11.758,11.634,11.647,217016,0
ABR.US,D,20060621,000000,11.634,11.782,11.634,11.724,159615,0
ABR.US,D,20060622,000000,11.724,11.858,11.694,11.822,200791,0
ABR.US,D,20060623,000000,11.839,11.993,11.81,11.978,183346,0
ABR.US,D,20060626,000000,12.03,12.129,11.947,12.119,147654,0
ABR.US,D,20060627,000000,12.178,12.178,11.83,11.853,157795,0
ABR.US,D,20060628,000000,11.839,11.97,11.833,11.965,111352,0
ABR.US,D,20060629,000000,12.016,12.224,11.898,12.204,189633,0
ABR.US,D,20060630,000000,12.253,12.35,12.08,12.35,362034,0
ABR.US,D,20060703,000000,12.344,12.396,12.228,12.396,79709,0
ABR.US,D,20060705,000000,12.517,12.533,12.296,12.421,276849,0
ABR.US,D,20060706,000000,12.441,12.567,12.402,12.506,156984,0
ABR.US,D,20060707,000000,12.524,12.543,12.331,12.392,136704,0
ABR.US,D,20060710,000000,12.35,12.524,12.35,12.396,107902,0
ABR.US,D,20060711,000000,12.392,12.5,12.296,12.384,154352,0
ABR.US,D,20060712,000000,12.413,12.437,12.28,12.326,161039,0
ABR.US,D,20060713,000000,12.321,12.437,12.296,12.338,137106,0
ABR.US,D,20060714,000000,12.338,12.543,12.253,12.344,202615,0
ABR.US,D,20060717,000000,12.469,12.476,12.253,12.472,126966,0
ABR.US,D,20060718,000000,12.524,12.617,12.344,12.617,118448,0
ABR.US,D,20060719,000000,12.573,12.818,12.472,12.794,163874,0
ABR.US,D,20060720,000000,12.794,12.794,12.577,12.705,128588,0
ABR.US,D,20060721,000000,12.727,12.727,12.355,12.5,187197,0
ABR.US,D,20060724,000000,12.577,12.633,12.431,12.633,124935,0
ABR.US,D,20060725,000000,12.612,12.765,12.533,12.686,173816,0
ABR.US,D,20060726,000000,12.204,12.413,11.78,12.355,429777,0
ABR.US,D,20060727,000000,12.355,12.633,12.326,12.449,257784,0
ABR.US,D,20060728,000000,12.524,12.715,12.483,12.583,205257,0
ABR.US,D,20060731,000000,12.548,12.794,12.506,12.705,196531,0
ABR.US,D,20060801,000000,12.597,12.697,12.517,12.68,262040,0
ABR.US,D,20060802,000000,12.745,12.794,12.697,12.754,223912,0
ABR.US,D,20060803,000000,12.425,12.517,12.272,12.362,106680,0
ABR.US,D,20060804,000000,12.548,12.673,12.425,12.623,259406,0
ABR.US,D,20060807,000000,12.646,12.646,12.476,12.617,143192,0
ABR.US,D,20060808,000000,12.606,12.606,12.35,12.362,275431,0
ABR.US,D,20060809,000000,12.425,12.449,12.106,12.142,109318,0
ABR.US,D,20060810,000000,12.08,12.204,11.947,12.204,138325,0
ABR.US,D,20060811,000000,12.165,12.253,11.887,12.036,113376,0
ABR.US,D,20060814,000000,12.129,12.326,12.021,12.021,159412,0
ABR.US,D,20060815,000000,12.153,12.301,12.153,12.253,200997,0
ABR.US,D,20060816,000000,12.326,12.421,12.31,12.405,159615,0
ABR.US,D,20060817,000000,12.405,12.413,12.228,12.355,116218,0
ABR.US,D,20060818,000000,12.405,12.496,12.342,12.413,86202,0
ABR.US,D,20060821,000000,12.209,12.402,12.209,12.35,178889,0
ABR.US,D,20060822,000000,12.276,12.472,12.276,12.461,145014,0
ABR.US,D,20060823,000000,12.461,12.461,12.169,12.178,149272,0
ABR.US,D,20060824,000000,12.165,12.362,12.153,12.338,143192,0
ABR.US,D,20060825,000000,12.338,12.407,12.224,12.326,75854,0
ABR.US,D,20060828,000000,12.267,12.449,12.213,12.326,204242,0
ABR.US,D,20060829,000000,12.439,12.449,12.342,12.366,206066,0
