<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABBV.US,D,20160929,000000,53.784,53.79,52.529,52.546,7678287,0
ABBV.US,D,20160930,000000,52.419,52.909,52.236,52.755,8746969,0
ABBV.US,D,20161003,000000,52.712,52.937,52.068,52.887,5056994,0
ABBV.US,D,20161004,000000,52.956,53.138,52.32,52.696,5631438,0
ABBV.US,D,20161005,000000,52.763,53.324,52.696,53.021,5311214,0
ABBV.US,D,20161006,000000,52.829,52.871,52.328,52.555,5315130,0
ABBV.US,D,20161007,000000,52.779,53.181,52.276,52.637,4547417,0
ABBV.US,D,20161010,000000,52.755,53.247,52.63,52.956,3740842,0
ABBV.US,D,20161011,000000,52.763,52.914,51.901,52.184,6338092,0
ABBV.US,D,20161012,000000,52.338,52.532,51.506,51.67,5405981,0
ABBV.US,D,20161013,000000,51.46,52.007,51.222,51.62,7085730,0
ABBV.US,D,20161014,000000,51.873,51.929,50.774,50.793,6641426,0
ABBV.US,D,20161017,000000,50.735,51.249,50.53,50.766,7271967,0
ABBV.US,D,20161018,000000,51.172,52.016,50.987,51.958,7874961,0
ABBV.US,D,20161019,000000,52.37,52.475,51.636,51.858,6620535,0
ABBV.US,D,20161020,000000,51.873,52.321,51.771,52.134,5202037,0
ABBV.US,D,20161021,000000,51.813,51.865,51.198,51.477,5143228,0
ABBV.US,D,20161024,000000,51.604,52.067,51.509,51.594,4661297,0
ABBV.US,D,20161025,000000,51.544,52.048,51.451,51.958,7620225,0
ABBV.US,D,20161026,000000,51.924,52.094,51.249,51.509,5402835,0
ABBV.US,D,20161027,000000,51.873,52.101,51.157,51.881,7819692,0
ABBV.US,D,20161028,000000,48.58,49.291,46.48,48.624,29448192,0
ABBV.US,D,20161031,000000,48.168,48.371,47.036,47.086,16804284,0
ABBV.US,D,20161101,000000,47.273,47.788,47.002,47.652,11607846,0
ABBV.US,D,20161102,000000,47.661,48.277,47.608,47.94,11584437,0
ABBV.US,D,20161103,000000,48.218,48.359,47.147,47.18,11659428,0
ABBV.US,D,20161104,000000,47.331,48.006,47.16,47.306,13252274,0
ABBV.US,D,20161107,000000,47.957,51.628,47.807,49.728,21023573,0
ABBV.US,D,20161108,000000,49.636,50.316,48.986,49.643,11072335,0
ABBV.US,D,20161109,000000,54.111,54.612,50.996,52.878,22144213,0
ABBV.US,D,20161110,000000,53.233,54.912,53.004,54.026,18883652,0
ABBV.US,D,20161111,000000,53.636,53.899,53.004,53.266,12072271,0
